"channel","label","threshold","mean_value"
"ILR2","HEM",10.5,0.544724138673582
"ILR2","HEM",10.6,0.546503207060482
"ILR2","HEM",10.7,0.548167028855962
"ILR2","HEM",10.8,0.549679543486007
"ILR2","HEM",10.9,0.551033063260466
"ILR2","HEM",11,0.552269888869951
"ILR2","HEM",11.1,0.553437409398877
"ILR2","HEM",11.2,0.554583013931662
"ILR2","HEM",11.3,0.555754091552723
"ILR2","HEM",11.4,0.556986043092882
"ILR2","HEM",11.5,0.558240286317939
"ILR2","HEM",11.6,0.559450044397275
"ILR2","HEM",11.7,0.560548484999097
"ILR2","HEM",11.8,0.561468775791613
"ILR2","HEM",11.9,0.562145826524404
"ILR2","HEM",12,0.562572100153938
"ILR2","HEM",12.1,0.562809420284004
"ILR2","HEM",12.2,0.562923739896458
"ILR2","HEM",12.3,0.562981011973162
"ILR2","HEM",12.4,0.563047189495971
"ILR2","HEM",12.5,0.563173990579758
"ILR2","HEM",12.6,0.563356193871441
"ILR2","HEM",12.7,0.563574343150948
"ILR2","HEM",12.8,0.563808982198209
"ILR2","HEM",12.9,0.564040654793155
"ILR2","HEM",13,0.564251477802747
"ILR2","HEM",13.1,0.564449991040217
"ILR2","HEM",13.2,0.564666659219321
"ILR2","HEM",13.3,0.564932610699912
"ILR2","HEM",13.4,0.56527897384184
"ILR2","HEM",13.5,0.565736819971326
"ILR2","HEM",13.6,0.566308247329654
"ILR2","HEM",13.7,0.566919328326976
"ILR2","HEM",13.8,0.567483816108983
"ILR2","HEM",13.9,0.567915463821367
"ILR2","HEM",14,0.568128024609819
"ILR2","HEM",14.1,0.568045851090586
"ILR2","HEM",14.2,0.56769742507866
"ILR2","HEM",14.3,0.567170331036853
"ILR2","HEM",14.4,0.566552831794095
"ILR2","HEM",14.5,0.565933190179314
"ILR2","HEM",14.6,0.565399259406226
"ILR2","HEM",14.7,0.565003204963229
"ILR2","HEM",14.8,0.564734316403724
"ILR2","HEM",14.9,0.56457548304343
"ILR2","HEM",15,0.564509594198066
"ILR2","HEM",15.1,0.56451953918335
"ILR2","HEM",15.2,0.564589344831135
"ILR2","HEM",15.3,0.564710057922387
"ILR2","HEM",15.4,0.564875400507497
"ILR2","HEM",15.5,0.565079099903137
"ILR2","HEM",15.6,0.565314883425978
"ILR2","HEM",15.7,0.565576331876391
"ILR2","HEM",15.8,0.56585218559032
"ILR2","HEM",15.9,0.566125351384361
"ILR2","HEM",16,0.566378388777214
"ILR2","HEM",16.1,0.566593857287578
"ILR2","HEM",16.2,0.566754316434153
"ILR2","HEM",16.3,0.566844655934374
"ILR2","HEM",16.4,0.566859086300627
"ILR2","HEM",16.5,0.566794148244029
"ILR2","HEM",16.6,0.566646382475701
"ILR2","HEM",16.7,0.566412329706763
"ILR2","HEM",16.8,0.566089677045263
"ILR2","HEM",16.9,0.565695367485156
"ILR2","HEM",17,0.565262321927588
"ILR2","HEM",17.1,0.564823944909908
"ILR2","HEM",17.2,0.564413640969464
"ILR2","HEM",17.3,0.56406478630895
"ILR2","HEM",17.4,0.563796363125497
"ILR2","HEM",17.5,0.563589583518961
"ILR2","HEM",17.6,0.563419539303367
"ILR2","HEM",17.7,0.563261322292745
"ILR2","HEM",17.8,0.563090024301119
"ILR2","HEM",17.9,0.562882943758355
"ILR2","HEM",18,0.562639056888295
"ILR2","HEM",18.1,0.562369644004688
"ILR2","HEM",18.2,0.562086126644696
"ILR2","HEM",18.3,0.561799926345483
"ILR2","HEM",18.4,0.561522438333506
"ILR2","HEM",18.5,0.56126276551513
"ILR2","HEM",18.6,0.561025972103644
"ILR2","HEM",18.7,0.560816711207586
"ILR2","HEM",18.8,0.560639635935492
"ILR2","HEM",18.9,0.560499399395901
"ILR2","HEM",19,0.560400497463031
"ILR2","HEM",19.1,0.560346455671535
"ILR2","HEM",19.2,0.560340429764244
"ILR2","HEM",19.3,0.560385574756049
"ILR2","HEM",19.4,0.560485045661847
"ILR2","HEM",19.5,0.560641353906798
"ILR2","HEM",19.6,0.560835748618284
"ILR2","HEM",19.7,0.561023854517725
"ILR2","HEM",19.8,0.561159770780517
"ILR2","HEM",19.9,0.56119759658205
"ILR2","HEM",20,0.561091431097718
"ILR2","NAD",4.8,0.487152122637718
"ILR2","NAD",4.9,0.496275479869322
"ILR2","NAD",5,0.504350166579344
"ILR2","NAD",5.1,0.511395958559438
"ILR2","NAD",5.2,0.517432631601262
"ILR2","NAD",5.3,0.522479961496472
"ILR2","NAD",5.4,0.526559638347622
"ILR2","NAD",5.5,0.529725506698143
"ILR2","NAD",5.6,0.532058091799613
"ILR2","NAD",5.7,0.533638726503523
"ILR2","NAD",5.8,0.534548743661362
"ILR2","NAD",5.9,0.534869466981839
"ILR2","NAD",6,0.534677575641233
"ILR2","NAD",6.1,0.534037561489581
"ILR2","NAD",6.2,0.53301194153636
"ILR2","NAD",6.3,0.531663232791046
"ILR2","NAD",6.4,0.530053952263115
"ILR2","NAD",6.5,0.528255509660838
"ILR2","NAD",6.6,0.526426676565444
"ILR2","NAD",6.7,0.524775810246642
"ILR2","NAD",6.8,0.523511837106861
"ILR2","NAD",6.9,0.522843683548532
"ILR2","NAD",7,0.522978656846109
"ILR2","NAD",7.1,0.523982997749015
"ILR2","NAD",7.2,0.525674410862145
"ILR2","NAD",7.3,0.527845301915748
"ILR2","NAD",7.4,0.530288076640071
"ILR2","NAD",7.5,0.532795140765363
"ILR2","NAD",7.6,0.535182172736816
"ILR2","NAD",7.7,0.537408473819159
"ILR2","NAD",7.8,0.539488079254862
"ILR2","NAD",7.9,0.541435132030441
"ILR2","NAD",8,0.543263775132417
"ILR2","NAD",8.1,0.544986332429671
"ILR2","NAD",8.2,0.546555029534394
"ILR2","NAD",8.3,0.547849664227002
"ILR2","NAD",8.4,0.548745722305365
"ILR2","NAD",8.5,0.549118689567354
"ILR2","NAD",8.6,0.54884405181084
"ILR2","NAD",8.7,0.547876682197855
"ILR2","NAD",8.8,0.546489003347068
"ILR2","NAD",8.9,0.545032825241308
"ILR2","NAD",9,0.543859957863406
"ILR2","NAD",9.1,0.54332221119619
"ILR2","NAD",9.2,0.543748139081768
"ILR2","NAD",9.3,0.545075664873541
"ILR2","NAD",9.4,0.546918579463584
"ILR2","NAD",9.5,0.548880862559604
"ILR2","NAD",9.6,0.550566493869309
"ILR2","NAD",9.7,0.551579796191745
"ILR2","NAD",9.8,0.55169938272503
"ILR2","NAD",9.9,0.551161207419189
"ILR2","NAD",10,0.550275331952988
"ILR2","NAD",10.1,0.549351818005192
"ILR2","NAD",10.2,0.548700727254565
"ILR2","NAD",10.3,0.548605418807882
"ILR2","NAD",10.4,0.549086925704675
"ILR2","NAD",10.5,0.550017387443053
"ILR2","NAD",10.6,0.551267234556516
"ILR2","NAD",10.7,0.552706897578567
"ILR2","NAD",10.8,0.554207213784095
"ILR2","NAD",10.9,0.555674457791427
"ILR2","NAD",11,0.557077339021956
"ILR2","NAD",11.1,0.558390922231267
"ILR2","NAD",11.2,0.559590272174944
"ILR2","NAD",11.3,0.560650453608572
"ILR2","NAD",11.4,0.561553344587102
"ILR2","NAD",11.5,0.562322870054649
"ILR2","NAD",11.6,0.562998978826062
"ILR2","NAD",11.7,0.563621651259247
"ILR2","NAD",11.8,0.564230867712105
"ILR2","NAD",11.9,0.564865573180963
"ILR2","NAD",12,0.56553050738338
"ILR2","NAD",12.1,0.566189187307458
"ILR2","NAD",12.2,0.566802675750894
"ILR2","NAD",12.3,0.567332035511385
"ILR2","NAD",12.4,0.567738329386628
"ILR2","NAD",12.5,0.567998596462715
"ILR2","NAD",12.6,0.568153780979312
"ILR2","NAD",12.7,0.568260803464482
"ILR2","NAD",12.8,0.568376584446286
"ILR2","NAD",12.9,0.568558044452785
"ILR2","NAD",13,0.568859730623514
"ILR2","NAD",13.1,0.569296324587583
"ILR2","NAD",13.2,0.569849428871504
"ILR2","NAD",13.3,0.570499644728501
"ILR2","NAD",13.4,0.5712275734118
"ILR2","NAD",13.5,0.572013800290996
"ILR2","NAD",13.6,0.572830841851644
"ILR2","NAD",13.7,0.573630041700511
"ILR2","NAD",13.8,0.574359312580285
"ILR2","NAD",13.9,0.574966567233651
"ILR2","NAD",14,0.575399718403297
"ILR2","NAD",14.1,0.575612961719172
"ILR2","NAD",14.2,0.575622215895677
"ILR2","NAD",14.3,0.575478433026583
"ILR2","NAD",14.4,0.575232967310446
"ILR2","NAD",14.5,0.574937172945822
"ILR2","NAD",14.6,0.574642358419415
"ILR2","NAD",14.7,0.574395849572911
"ILR2","NAD",14.8,0.574237955478863
"ILR2","NAD",14.9,0.574208270962154
"ILR2","NAD",15,0.574346390847666
"ILR2","NAD",15.1,0.57469190996028
"ILR2","NAD",15.2,0.575272064612605
"ILR2","NAD",15.3,0.576037823076222
"ILR2","NAD",15.4,0.576911088232736
"ILR2","NAD",15.5,0.577813705748415
"ILR2","NAD",15.6,0.578667521289528
"ILR2","NAD",15.7,0.579395688030647
"ILR2","NAD",15.8,0.579964555346546
"ILR2","NAD",15.9,0.580392530812918
"ILR2","NAD",16,0.580701121284392
"ILR2","NAD",16.1,0.580911833615598
"ILR2","NAD",16.2,0.581046174661168
"ILR2","NAD",16.3,0.581122629488251
"ILR2","NAD",16.4,0.58114759601408
"ILR2","NAD",16.5,0.581124450368407
"ILR2","NAD",16.6,0.581056568680986
"ILR2","NAD",16.7,0.580947327081567
"ILR2","NAD",16.8,0.580800017990198
"ILR2","NAD",16.9,0.580616527765442
"ILR2","NAD",17,0.580397576061827
"ILR2","NAD",17.1,0.580143847218846
"ILR2","NAD",17.2,0.579856025575995
"ILR2","NAD",17.3,0.579534810067982
"ILR2","NAD",17.4,0.579188313999581
"ILR2","NAD",17.5,0.578844106099365
"ILR2","NAD",17.6,0.578532907662705
"ILR2","NAD",17.7,0.578285439984973
"ILR2","NAD",17.8,0.578132424361542
"ILR2","NAD",17.9,0.578100755264561
"ILR2","NAD",18,0.578179732454838
"ILR2","NAD",18.1,0.578337317326894
"ILR2","NAD",18.2,0.578541226358562
"ILR2","NAD",18.3,0.578759176027677
"ILR2","NAD",18.4,0.578958991836668
"ILR2","NAD",18.5,0.579117998055803
"ILR2","NAD",18.6,0.579230254230678
"ILR2","NAD",18.7,0.57929152341619
"ILR2","NAD",18.8,0.579297568667235
"ILR2","NAD",18.9,0.579244153038707
"ILR2","NAD",19,0.579129305676041
"ILR2","NAD",19.1,0.578965040440828
"ILR2","NAD",19.2,0.578768700703887
"ILR2","NAD",19.3,0.5785576403272
"ILR2","NAD",19.4,0.578349213172749
"ILR2","NAD",19.5,0.578160444729999
"ILR2","NAD",19.6,0.577997512033419
"ILR2","NAD",19.7,0.577853518026538
"ILR2","NAD",19.8,0.577720787288401
"ILR2","NAD",19.9,0.577591644398055
"ILR2","NAD",20,0.577458413934544
"ILR2","PO4",4.8,0.231216586172361
"ILR2","PO4",4.9,0.245528177390348
"ILR2","PO4",5,0.256461854552883
"ILR2","PO4",5.1,0.265117775868123
"ILR2","PO4",5.2,0.272596099544225
"ILR2","PO4",5.3,0.279996983789345
"ILR2","PO4",5.4,0.28837372004736
"ILR2","PO4",5.5,0.297992384580873
"ILR2","PO4",5.6,0.308465848125324
"ILR2","PO4",5.7,0.319387209499977
"ILR2","PO4",5.8,0.330349567524092
"ILR2","PO4",5.9,0.340946255312097
"ILR2","PO4",6,0.350889627922829
"ILR2","PO4",6.1,0.360204355871609
"ILR2","PO4",6.2,0.368965717429648
"ILR2","PO4",6.3,0.377248990868159
"ILR2","PO4",6.4,0.385129454458352
"ILR2","PO4",6.5,0.392672028085191
"ILR2","PO4",6.6,0.39983987084712
"ILR2","PO4",6.7,0.406538383480857
"ILR2","PO4",6.8,0.412672303786399
"ILR2","PO4",6.9,0.418146369563746
"ILR2","PO4",7,0.42286655126635
"ILR2","PO4",7.1,0.426846214280217
"ILR2","PO4",7.2,0.430287936297186
"ILR2","PO4",7.3,0.433413555219383
"ILR2","PO4",7.4,0.436444908948932
"ILR2","PO4",7.5,0.439603835387959
"ILR2","PO4",7.6,0.443084052368733
"ILR2","PO4",7.7,0.446905740440571
"ILR2","PO4",7.8,0.451022945914425
"ILR2","PO4",7.9,0.45538958491574
"ILR2","PO4",8,0.459959573569958
"ILR2","PO4",8.1,0.464684334873257
"ILR2","PO4",8.2,0.46943292621786
"ILR2","PO4",8.3,0.473975141515892
"ILR2","PO4",8.4,0.478074865039733
"ILR2","PO4",8.5,0.481495981061762
"ILR2","PO4",8.6,0.484002373854357
"ILR2","PO4",8.7,0.485448284551554
"ILR2","PO4",8.8,0.486049381734005
"ILR2","PO4",8.9,0.486111690844021
"ILR2","PO4",9,0.485941237323909
"ILR2","PO4",9.1,0.48584404661598
"ILR2","PO4",9.2,0.486112673557059
"ILR2","PO4",9.3,0.486813408907497
"ILR2","PO4",9.4,0.487824796863721
"ILR2","PO4",9.5,0.489019698710472
"ILR2","PO4",9.6,0.490270975732489
"ILR2","PO4",9.7,0.491451595119084
"ILR2","PO4",9.8,0.492488323581026
"ILR2","PO4",9.9,0.493449098620632
"ILR2","PO4",10,0.494424733127298
"ILR2","PO4",10.1,0.495506039990417
"ILR2","PO4",10.2,0.496783832099385
"ILR2","PO4",10.3,0.498338487449159
"ILR2","PO4",10.4,0.500147871631755
"ILR2","PO4",10.5,0.502131665267809
"ILR2","PO4",10.6,0.504208881144716
"ILR2","PO4",10.7,0.506298532049865
"ILR2","PO4",10.8,0.508320148559642
"ILR2","PO4",10.9,0.510238373616064
"ILR2","PO4",11,0.512097330770909
"ILR2","PO4",11.1,0.513949234028906
"ILR2","PO4",11.2,0.515846297394781
"ILR2","PO4",11.3,0.517840734873261
"ILR2","PO4",11.4,0.519971456714794
"ILR2","PO4",11.5,0.522195271760317
"ILR2","PO4",11.6,0.524437700391626
"ILR2","PO4",11.7,0.526624201399064
"ILR2","PO4",11.8,0.528680233572975
"ILR2","PO4",11.9,0.530532913805478
"ILR2","PO4",12,0.532164137758552
"ILR2","PO4",12.1,0.533621818109415
"ILR2","PO4",12.2,0.534957797850615
"ILR2","PO4",12.3,0.536223919974697
"ILR2","PO4",12.4,0.537472027474207
"ILR2","PO4",12.5,0.538737398919458
"ILR2","PO4",12.6,0.539989055191831
"ILR2","PO4",12.7,0.541179452750472
"ILR2","PO4",12.8,0.542261048054529
"ILR2","PO4",12.9,0.543186297563148
"ILR2","PO4",13,0.543910983338688
"ILR2","PO4",13.1,0.544446747184964
"ILR2","PO4",13.2,0.544851581500556
"ILR2","PO4",13.3,0.545184881672903
"ILR2","PO4",13.4,0.545506043089442
"ILR2","PO4",13.5,0.545874430252464
"ILR2","PO4",13.6,0.546333718009185
"ILR2","PO4",13.7,0.546886411304835
"ILR2","PO4",13.8,0.547528343892722
"ILR2","PO4",13.9,0.548255349526155
"ILR2","PO4",14,0.54906326195844
"ILR2","PO4",14.1,0.549945633643162
"ILR2","PO4",14.2,0.550873605545376
"ILR2","PO4",14.3,0.551805598102866
"ILR2","PO4",14.4,0.552699885750227
"ILR2","PO4",14.5,0.553514742922056
"ILR2","PO4",14.6,0.554208817831955
"ILR2","PO4",14.7,0.554773324189326
"ILR2","PO4",14.8,0.555256850780818
"ILR2","PO4",14.9,0.555713826690031
"ILR2","PO4",15,0.556198681000566
"ILR2","PO4",15.1,0.556765842796023
"ILR2","PO4",15.2,0.557460111702596
"ILR2","PO4",15.3,0.558266861111664
"ILR2","PO4",15.4,0.559148817357374
"ILR2","PO4",15.5,0.560068662193052
"ILR2","PO4",15.6,0.560989077372021
"ILR2","PO4",15.7,0.561873286341802
"ILR2","PO4",15.8,0.562702408520957
"ILR2","PO4",15.9,0.563479130781944
"ILR2","PO4",16,0.564207424013082
"ILR2","PO4",16.1,0.56489125910269
"ILR2","PO4",16.2,0.565534606939088
"ILR2","PO4",16.3,0.566137087140493
"ILR2","PO4",16.4,0.566680914244723
"ILR2","PO4",16.5,0.567143951519495
"ILR2","PO4",16.6,0.567504062232527
"ILR2","PO4",16.7,0.567739109651536
"ILR2","PO4",16.8,0.567829299393969
"ILR2","PO4",16.9,0.567794181232871
"ILR2","PO4",17,0.567685951440634
"ILR2","PO4",17.1,0.567557794468443
"ILR2","PO4",17.2,0.567462894767478
"ILR2","PO4",17.3,0.567454389012629
"ILR2","PO4",17.4,0.567561143520186
"ILR2","PO4",17.5,0.567748338803282
"ILR2","PO4",17.6,0.567970835695015
"ILR2","PO4",17.7,0.568183495028483
"ILR2","PO4",17.8,0.568341177636788
"ILR2","PO4",17.9,0.568404639396314
"ILR2","PO4",18,0.568392549088685
"ILR2","PO4",18.1,0.568356446256894
"ILR2","PO4",18.2,0.5683482477267
"ILR2","PO4",18.3,0.568419870323862
"ILR2","PO4",18.4,0.568622791669862
"ILR2","PO4",18.5,0.568970223713374
"ILR2","PO4",18.6,0.569407960546242
"ILR2","PO4",18.7,0.569874933693452
"ILR2","PO4",18.8,0.570310074679992
"ILR2","PO4",18.9,0.570652315030846
"ILR2","PO4",19,0.570850217261772
"ILR2","PO4",19.1,0.570911779586187
"ILR2","PO4",19.2,0.570867650880988
"ILR2","PO4",19.3,0.570748524610991
"ILR2","PO4",19.4,0.570585094241008
"ILR2","PO4",19.5,0.570407862778412
"ILR2","PO4",19.6,0.5702410410808
"ILR2","PO4",19.7,0.570101256977752
"ILR2","PO4",19.8,0.570004686844153
"ILR2","PO4",19.9,0.569967507054889
"ILR2","PO4",20,0.570005893984845
"c12","AMP",4.8,-1.40630911603359
"c12","AMP",4.9,-1.4560598425174
"c12","AMP",5,-1.5048342539601
"c12","AMP",5.1,-1.5509189224829
"c12","AMP",5.2,-1.592600420207
"c12","AMP",5.3,-1.62816531925361
"c12","AMP",5.4,-1.65601518593669
"c12","AMP",5.5,-1.67648312965174
"c12","AMP",5.6,-1.69150499135583
"c12","AMP",5.7,-1.70306512518115
"c12","AMP",5.8,-1.71314788525985
"c12","AMP",5.9,-1.72373573479703
"c12","AMP",6,-1.73585054604153
"c12","AMP",6.1,-1.74799358544566
"c12","AMP",6.2,-1.75825767921264
"c12","AMP",6.3,-1.76473565354565
"c12","AMP",6.4,-1.7655203346479
"c12","AMP",6.5,-1.75897721144884
"c12","AMP",6.6,-1.74615041150048
"c12","AMP",6.7,-1.72960442971635
"c12","AMP",6.8,-1.71192121142446
"c12","AMP",6.9,-1.69568270195283
"c12","AMP",7,-1.68345538888462
"c12","AMP",7.1,-1.67645900378482
"c12","AMP",7.2,-1.67354051438716
"c12","AMP",7.3,-1.67330536116242
"c12","AMP",7.4,-1.67435898458141
"c12","AMP",7.5,-1.67530682511491
"c12","AMP",7.6,-1.67491564299651
"c12","AMP",7.7,-1.67294775051442
"c12","AMP",7.8,-1.66954486013972
"c12","AMP",7.9,-1.66484943119425
"c12","AMP",8,-1.65900392299986
"c12","AMP",8.1,-1.65214803314452
"c12","AMP",8.2,-1.6443302197129
"c12","AMP",8.3,-1.63548898286806
"c12","AMP",8.4,-1.62555627644099
"c12","AMP",8.5,-1.61446405426266
"c12","AMP",8.6,-1.60214427016406
"c12","AMP",8.7,-1.58873765883932
"c12","AMP",8.8,-1.5752200784352
"c12","AMP",8.9,-1.56277616796163
"c12","AMP",9,-1.5525905664285
"c12","AMP",9.1,-1.54584791284575
"c12","AMP",9.2,-1.54366498725426
"c12","AMP",9.3,-1.54601875107451
"c12","AMP",9.4,-1.55194038134614
"c12","AMP",9.5,-1.56043242710624
"c12","AMP",9.6,-1.57049743739189
"c12","AMP",9.7,-1.58113828470121
"c12","AMP",9.8,-1.59152215973425
"c12","AMP",9.9,-1.60124742674065
"c12","AMP",10,-1.60998231755196
"c12","AMP",10.1,-1.61739506399976
"c12","AMP",10.2,-1.62315389791561
"c12","AMP",10.3,-1.62692688671156
"c12","AMP",10.4,-1.62838048254233
"c12","AMP",10.5,-1.62718022075943
"c12","AMP",10.6,-1.62299162619152
"c12","AMP",10.7,-1.61548022366726
"c12","AMP",10.8,-1.60431353516974
"c12","AMP",10.9,-1.58933308476153
"c12","AMP",11,-1.57068695970988
"c12","AMP",11.1,-1.54855445281995
"c12","AMP",11.2,-1.52311485689688
"c12","AMP",11.3,-1.49454746474585
"c12","AMP",11.4,-1.46314184005777
"c12","AMP",11.5,-1.42986806083252
"c12","AMP",11.6,-1.39595554585684
"c12","AMP",11.7,-1.36263422443087
"c12","AMP",11.8,-1.33113402585471
"c12","AMP",11.9,-1.30266572920909
"c12","AMP",12,-1.27780744706704
"c12","AMP",12.1,-1.25637482956242
"c12","AMP",12.2,-1.23813813371641
"c12","AMP",12.3,-1.22286761655021
"c12","AMP",12.4,-1.210333535085
"c12","AMP",12.5,-1.2002906386935
"c12","AMP",12.6,-1.19243164615452
"c12","AMP",12.7,-1.18643376859841
"c12","AMP",12.8,-1.18197421715551
"c12","AMP",12.9,-1.17873020295615
"c12","AMP",13,-1.17635640961829
"c12","AMP",13.1,-1.17412912895028
"c12","AMP",13.2,-1.17101067555659
"c12","AMP",13.3,-1.16595386024741
"c12","AMP",13.4,-1.15791149383294
"c12","AMP",13.5,-1.145837737618
"c12","AMP",13.6,-1.12937280419034
"c12","AMP",13.7,-1.109957115508
"c12","AMP",13.8,-1.08932280037371
"c12","AMP",13.9,-1.06920198759023
"c12","AMP",14,-1.05132680596029
"c12","AMP",14.1,-1.03725604651106
"c12","AMP",14.2,-1.0268456299627
"c12","AMP",14.3,-1.01898494559886
"c12","AMP",14.4,-1.01255228908555
"c12","AMP",14.5,-1.00642595608878
"c12","AMP",14.6,-0.999486824851703
"c12","AMP",14.7,-0.990840780649564
"c12","AMP",14.8,-0.979990134346465
"c12","AMP",14.9,-0.966477549574102
"c12","AMP",15,-0.949845689964173
"c12","AMP",15.1,-0.929637219148371
"c12","AMP",15.2,-0.905558378338333
"c12","AMP",15.3,-0.87832489445892
"c12","AMP",15.4,-0.849037204669294
"c12","AMP",15.5,-0.818796503432229
"c12","AMP",15.6,-0.788703985210496
"c12","AMP",15.7,-0.75984653041703
"c12","AMP",15.8,-0.732838125670089
"c12","AMP",15.9,-0.707722846344357
"c12","AMP",16,-0.684510838214896
"c12","AMP",16.1,-0.663212247056767
"c12","AMP",16.2,-0.643837218645035
"c12","AMP",16.3,-0.626313287881443
"c12","AMP",16.4,-0.610237546174464
"c12","AMP",16.5,-0.595124474059249
"c12","AMP",16.6,-0.580488552070952
"c12","AMP",16.7,-0.565844260744725
"c12","AMP",16.8,-0.550724234612788
"c12","AMP",16.9,-0.534966038626858
"c12","AMP",17,-0.518660259072784
"c12","AMP",17.1,-0.501905140953925
"c12","AMP",17.2,-0.484798929273643
"c12","AMP",17.3,-0.467440156162688
"c12","AMP",17.4,-0.450073214466029
"c12","AMP",17.5,-0.433325237839759
"c12","AMP",17.6,-0.417885379456253
"c12","AMP",17.7,-0.404442792487888
"c12","AMP",17.8,-0.393686630107037
"c12","AMP",17.9,-0.386189348295432
"c12","AMP",18,-0.381376969833907
"c12","AMP",18.1,-0.378024813968264
"c12","AMP",18.2,-0.374900731324101
"c12","AMP",18.3,-0.370772572527016
"c12","AMP",18.4,-0.364416032351328
"c12","AMP",18.5,-0.355290227028421
"c12","AMP",18.6,-0.34405834961792
"c12","AMP",18.7,-0.331506158003168
"c12","AMP",18.8,-0.318419410067508
"c12","AMP",18.9,-0.305583863694285
"c12","AMP",19,-0.293609079473254
"c12","AMP",19.1,-0.282017252288827
"c12","AMP",19.2,-0.269916187094197
"c12","AMP",19.3,-0.256412873114346
"c12","AMP",19.4,-0.240614299574258
"c12","AMP",19.5,-0.221697417458087
"c12","AMP",19.6,-0.201150506978975
"c12","AMP",19.7,-0.183247362835673
"c12","AMP",19.8,-0.172427615007931
"c12","AMP",19.9,-0.173130893475502
"c12","AMP",20,-0.189796828218138
"c12","ATP",4.8,-1.52107880560831
"c12","ATP",4.9,-1.53937341940748
"c12","ATP",5,-1.56222557667915
"c12","ATP",5.1,-1.58682521635164
"c12","ATP",5.2,-1.61036227735331
"c12","ATP",5.3,-1.63002669861251
"c12","ATP",5.4,-1.64313072817443
"c12","ATP",5.5,-1.64904102503177
"c12","ATP",5.6,-1.64882893149362
"c12","ATP",5.7,-1.64361738902775
"c12","ATP",5.8,-1.63452933910192
"c12","ATP",5.9,-1.62268832504041
"c12","ATP",6,-1.60952363326717
"c12","ATP",6.1,-1.59726682491455
"c12","ATP",6.2,-1.58827946211795
"c12","ATP",6.3,-1.58492310701275
"c12","ATP",6.4,-1.58955932173434
"c12","ATP",6.5,-1.60420152949119
"c12","ATP",6.6,-1.62744303667386
"c12","ATP",6.7,-1.65593592701648
"c12","ATP",6.8,-1.68631000336186
"c12","ATP",6.9,-1.71519506855282
"c12","ATP",7,-1.73923581415161
"c12","ATP",7.1,-1.75637411140358
"c12","ATP",7.2,-1.76683724999137
"c12","ATP",7.3,-1.77108515583923
"c12","ATP",7.4,-1.76957775487139
"c12","ATP",7.5,-1.76277497301208
"c12","ATP",7.6,-1.75130235220794
"c12","ATP",7.7,-1.73680749995131
"c12","ATP",7.8,-1.7213275280835
"c12","ATP",7.9,-1.70690031518668
"c12","ATP",8,-1.69556373984302
"c12","ATP",8.1,-1.68931012682604
"c12","ATP",8.2,-1.68862683804558
"c12","ATP",8.3,-1.69218751895582
"c12","ATP",8.4,-1.69855783561267
"c12","ATP",8.5,-1.70630345407202
"c12","ATP",8.6,-1.71399004038975
"c12","ATP",8.7,-1.72048147270025
"c12","ATP",8.8,-1.7258344774517
"c12","ATP",8.9,-1.73040399317079
"c12","ATP",9,-1.73454495838419
"c12","ATP",9.1,-1.73861231161856
"c12","ATP",9.2,-1.74293104215444
"c12","ATP",9.3,-1.74732308552858
"c12","ATP",9.4,-1.75119295965966
"c12","ATP",9.5,-1.75393254762813
"c12","ATP",9.6,-1.75493373251445
"c12","ATP",9.7,-1.75358929613784
"c12","ATP",9.8,-1.74974857961328
"c12","ATP",9.9,-1.74445894283774
"c12","ATP",10,-1.73896187328275
"c12","ATP",10.1,-1.73449885841985
"c12","ATP",10.2,-1.73231138572058
"c12","ATP",10.3,-1.7334599975866
"c12","ATP",10.4,-1.73722763205312
"c12","ATP",10.5,-1.74188827744574
"c12","ATP",10.6,-1.74570434160561
"c12","ATP",10.7,-1.74693823237383
"c12","ATP",10.8,-1.74386203762805
"c12","ATP",10.9,-1.73559121842611
"c12","ATP",11,-1.7227271214289
"c12","ATP",11.1,-1.70602234386765
"c12","ATP",11.2,-1.68622948297359
"c12","ATP",11.3,-1.66410113597795
"c12","ATP",11.4,-1.64048927251816
"c12","ATP",11.5,-1.6168591187941
"c12","ATP",11.6,-1.59490961018322
"c12","ATP",11.7,-1.57634014212041
"c12","ATP",11.8,-1.56285011004056
"c12","ATP",11.9,-1.55608336288146
"c12","ATP",12,-1.55584865789875
"c12","ATP",12.1,-1.55974317885224
"c12","ATP",12.2,-1.56523244373081
"c12","ATP",12.3,-1.56978197052335
"c12","ATP",12.4,-1.57085727721875
"c12","ATP",12.5,-1.56661474435176
"c12","ATP",12.6,-1.55797420264061
"c12","ATP",12.7,-1.54654634534939
"c12","ATP",12.8,-1.5339418657422
"c12","ATP",12.9,-1.52177145708312
"c12","ATP",13,-1.51158729517043
"c12","ATP",13.1,-1.5039586452436
"c12","ATP",13.2,-1.49863918536216
"c12","ATP",13.3,-1.49535790652974
"c12","ATP",13.4,-1.49384379974998
"c12","ATP",13.5,-1.49382520543882
"c12","ATP",13.6,-1.49469996546445
"c12","ATP",13.7,-1.49499868830108
"c12","ATP",13.8,-1.49311145548136
"c12","ATP",13.9,-1.48742834853791
"c12","ATP",14,-1.4763394490034
"c12","ATP",14.1,-1.45848492400059
"c12","ATP",14.2,-1.43496178148981
"c12","ATP",14.3,-1.40826150668201
"c12","ATP",14.4,-1.3808915902659
"c12","ATP",14.5,-1.35535952293019
